Postevauation: Average Fitness 1626.74 Total Steps 1000000 
Postevauation: Average Fitness 1637.87 Total Steps 1000000 
Postevauation: Average Fitness 1104.87 Total Steps 1000000 
Postevauation: Average Fitness 1411.43 Total Steps 998149 
Postevauation: Average Fitness 1486.22 Total Steps 992179 
Postevauation: Average Fitness 240.64 Total Steps 504567 
Postevauation: Average Fitness 1722.92 Total Steps 1000000 
Postevauation: Average Fitness 1469.98 Total Steps 1000000 
Postevauation: Average Fitness 1339.69 Total Steps 987994 
Postevauation: Average Fitness 619.05 Total Steps 992575 
