45,0,19.14,7.90,9.28,6.21,0.14,1000
83,0,25.90,10.66,11.56,7.10,0.14,1000
121,0,28.75,12.04,10.44,6.57,0.14,1000
163,0,28.75,12.04,12.16,8.55,0.15,1000
203,0,28.75,12.04,20.08,8.45,0.15,1000
242,0,28.75,15.30,21.76,11.41,0.15,1000
271,0,37.43,17.78,27.35,15.02,0.15,1000
296,0,48.23,24.08,48.23,18.74,0.15,1000
319,0,48.23,29.06,38.94,22.79,0.15,1000
342,0,56.81,30.14,40.18,22.56,0.16,1000
364,0,69.75,33.99,39.58,25.62,0.16,1000
383,0,102.84,38.26,74.51,31.07,0.16,1000
404,0,103.03,41.24,100.93,28.71,0.15,1000
423,0,103.03,41.24,83.47,30.41,0.15,1000
442,0,140.07,41.24,71.91,37.97,0.15,1000
460,0,140.07,60.89,78.26,29.39,0.16,1000
480,0,141.04,60.89,69.55,33.71,0.16,1000
497,0,143.71,60.89,110.99,38.67,0.16,1000
514,0,173.02,61.04,88.94,38.85,0.16,1000
530,0,173.02,63.27,127.35,44.39,0.16,1000
546,1,173.02,68.85,111.52,46.48,0.16,1000
563,1,173.02,68.85,127.41,51.13,0.16,1000
580,1,173.02,68.85,101.65,49.22,0.16,1000
597,1,173.02,68.85,87.68,41.72,0.17,1000
614,1,173.02,68.85,84.11,44.98,0.17,1000
631,1,173.02,68.85,98.12,49.23,0.17,1000
647,1,173.02,68.85,98.34,47.17,0.16,1000
663,1,195.84,68.85,114.14,41.47,0.16,1000
681,1,197.18,69.80,69.09,35.96,0.16,1000
697,1,197.18,69.80,139.56,45.88,0.16,1000
713,1,197.18,69.80,140.72,49.62,0.16,1000
728,1,240.92,69.80,166.43,50.85,0.17,1000
741,1,256.69,82.93,179.06,53.85,0.17,1000
754,1,256.69,96.97,193.93,54.64,0.17,1000
768,1,265.61,96.97,231.92,47.28,0.17,1000
780,1,311.97,96.97,220.40,59.87,0.17,1000
791,1,332.45,103.61,332.45,67.54,0.17,1000
801,1,435.36,143.91,340.44,82.61,0.17,1000
810,1,435.36,143.91,304.52,91.72,0.17,1000
819,2,508.41,143.91,339.72,111.82,0.17,1000
827,2,547.87,157.80,353.06,122.79,0.17,1000
835,2,662.31,157.80,518.64,126.01,0.17,1000
842,2,662.31,178.26,405.55,113.78,0.17,1000
849,2,662.31,203.73,378.17,111.63,0.17,1000
856,2,729.41,269.30,664.91,124.77,0.17,1000
862,2,729.41,269.30,369.98,105.83,0.17,1000
868,2,743.97,269.30,553.06,154.36,0.17,1000
874,2,826.21,269.30,538.32,138.79,0.17,1000
879,2,826.21,368.13,657.35,171.34,0.17,1000
885,2,826.21,368.13,487.51,164.28,0.17,1000
890,2,832.88,368.13,767.46,165.16,0.17,1000
894,2,1041.13,368.13,749.90,218.27,0.17,1000
898,2,1041.13,419.33,930.10,232.67,0.17,1000
902,2,1083.06,477.22,851.32,222.03,0.17,1000
905,2,1083.06,532.71,777.57,231.74,0.17,1000
908,2,1083.06,532.71,913.13,327.09,0.17,1000
911,3,1083.06,532.71,865.06,250.01,0.17,1000
914,3,1083.06,532.71,849.96,335.84,0.17,1000
917,3,1111.22,532.71,1084.50,329.88,0.17,1000
920,3,1111.22,532.71,1008.44,387.72,0.17,1000
923,3,1111.22,538.00,1028.43,367.55,0.17,1000
926,3,1111.22,538.00,1013.88,366.70,0.17,1000
929,3,1111.22,538.00,1049.27,296.92,0.17,1000
932,3,1111.22,538.00,980.66,443.27,0.17,1000
934,3,1169.40,650.86,1004.76,447.04,0.17,1000
936,3,1169.40,895.42,998.61,395.42,0.17,1000
938,3,1169.40,895.42,1041.21,431.96,0.17,1000
940,3,1169.40,895.42,1053.29,435.18,0.17,1000
942,3,1169.40,895.42,1093.55,493.24,0.17,1000
944,3,1169.40,895.42,1071.73,443.74,0.17,1000
947,3,1178.04,895.42,1044.24,436.64,0.17,1000
950,4,1178.04,895.42,1083.59,446.46,0.17,1000
953,4,1178.04,895.42,1056.08,418.79,0.17,1000
955,4,1178.04,895.42,1133.27,502.52,0.17,1000
958,4,1198.72,895.42,1198.72,325.01,0.17,1000
961,4,1230.88,895.42,1230.88,432.05,0.17,1000
964,4,1264.59,895.42,1184.26,453.29,0.17,1000
967,4,1264.59,895.42,1205.21,413.02,0.17,1000
970,4,1299.47,895.42,1138.54,358.62,0.17,1000
973,4,1299.47,895.42,1180.69,372.08,0.17,1000
976,4,1299.47,895.42,1247.79,550.21,0.17,1000
979,4,1299.47,895.42,1214.19,401.87,0.17,1000
982,4,1299.47,895.42,1189.27,386.21,0.17,1000
984,4,1299.47,895.42,1154.19,492.70,0.17,1000
986,4,1299.47,895.42,1216.70,476.12,0.17,1000
988,4,1299.47,895.42,1197.71,553.88,0.17,1000
990,4,1299.47,895.42,1201.43,511.00,0.17,1000
992,5,1299.47,895.42,1269.08,504.68,0.17,1000
994,5,1299.47,895.42,1202.74,445.45,0.17,1000
996,5,1299.47,895.42,1261.88,507.11,0.17,1000
998,5,1299.47,895.42,1170.47,553.91,0.17,1000
1000,5,1299.47,895.42,1235.81,562.37,0.17,1000
1002,5,1299.47,957.39,1177.77,579.38,0.17,1000
1004,5,1299.47,957.39,1220.41,587.54,0.17,1000
1006,5,1299.47,1062.82,1265.22,592.48,0.17,1000
1008,5,1299.47,1062.82,1223.09,497.62,0.17,1000
1010,5,1299.47,1062.82,1193.76,574.24,0.17,1000
1012,5,1299.47,1062.82,1131.59,597.42,0.17,1000
1014,5,1299.47,1062.82,1165.44,582.82,0.17,1000
1016,5,1299.47,1062.82,1161.34,585.44,0.17,1000
1018,5,1299.47,1062.82,1097.15,525.76,0.17,1000
1020,5,1299.47,1062.82,1148.79,558.23,0.17,1000
1022,5,1299.47,1062.82,1235.92,562.54,0.17,1000
1024,6,1299.47,1062.82,1198.18,729.25,0.17,1000
1026,6,1299.47,1062.82,1170.49,751.44,0.17,1000
1028,6,1299.47,1062.82,1226.54,653.65,0.17,1000
1030,6,1299.47,1062.82,1257.82,773.50,0.17,1000
1032,6,1299.47,1062.82,1273.38,783.15,0.17,1000
1034,6,1301.18,1062.82,1301.18,736.83,0.17,1000
1036,6,1301.18,1062.82,1289.73,878.47,0.17,1000
1038,6,1319.71,1062.82,1319.71,788.22,0.17,1000
1040,6,1413.85,1062.82,1318.87,824.77,0.17,1000
1042,6,1413.85,1062.82,1377.56,898.30,0.17,1000
1044,6,1413.85,1062.82,1342.14,804.32,0.17,1000
1046,6,1422.20,1062.82,1336.20,806.60,0.17,1000
1048,6,1462.94,1142.50,1462.94,879.55,0.17,1000
1050,6,1462.94,1142.50,1346.54,934.47,0.17,1000
1052,7,1462.94,1142.50,1369.53,778.84,0.17,1000
1054,7,1462.94,1142.50,1427.18,821.07,0.17,1000
1056,7,1462.94,1142.50,1362.18,890.28,0.17,1000
1058,7,1462.94,1142.50,1324.62,804.28,0.17,1000
1060,7,1462.94,1142.50,1354.21,848.00,0.17,1000
1062,7,1462.94,1142.50,1450.65,916.08,0.17,1000
1064,7,1462.94,1142.50,1363.76,869.59,0.17,1000
1066,7,1481.15,1142.50,1427.87,873.77,0.17,1000
