Postevauation: Average Fitness 2634.77 Total Steps 9437 
Postevauation: Average Fitness 1607.22 Total Steps 8143 
Postevauation: Average Fitness 2412.40 Total Steps 9589 
Postevauation: Average Fitness 2557.20 Total Steps 10000 
Postevauation: Average Fitness 1803.06 Total Steps 9061 
Postevauation: Average Fitness 2397.84 Total Steps 9650 
Postevauation: Average Fitness 1646.05 Total Steps 8980 
Postevauation: Average Fitness 2405.01 Total Steps 9085 
Postevauation: Average Fitness 1755.96 Total Steps 8851 
Postevauation: Average Fitness 1350.14 Total Steps 7854 
