Postevauation: Average Fitness 850.73 Total Steps 569569
Postevauation: Average Fitness 1567.06 Total Steps 745132
Postevauation: Average Fitness 1370.19 Total Steps 736643
Postevauation: Average Fitness 938.00 Total Steps 757112
Postevauation: Average Fitness 1378.25 Total Steps 904068
Postevauation: Average Fitness 1009.34 Total Steps 522352
Postevauation: Average Fitness 1084.27 Total Steps 708727
Postevauation: Average Fitness 1639.83 Total Steps 816229
Postevauation: Average Fitness 380.33 Total Steps 768136
Postevauation: Average Fitness 1171.17 Total Steps 917958
