25,0,-1.54,-6.57,-7.11,-12.48,0.13,100
55,0,-1.54,-3.86,-3.06,-9.91,0.13,100
79,0,2.02,-1.79,-0.88,-7.85,0.13,100
105,0,5.39,2.10,5.39,-2.24,0.14,100
131,0,5.80,4.14,3.89,0.39,0.14,100
152,0,8.02,6.19,7.36,-0.03,0.14,100
171,0,9.78,6.99,9.05,3.55,0.14,100
190,0,12.69,10.72,11.83,4.62,0.15,100
209,0,13.93,12.05,12.91,5.51,0.15,100
228,0,14.15,13.70,13.51,6.90,0.15,100
247,0,15.41,13.70,15.11,1.56,0.15,100
265,0,15.46,13.70,13.85,6.55,0.15,100
283,0,15.46,13.70,14.40,7.67,0.15,100
301,0,15.93,14.30,14.69,6.48,0.15,100
320,0,17.24,15.34,14.71,11.34,0.15,100
339,0,17.57,16.29,17.57,8.30,0.15,100
358,0,18.79,16.68,17.38,13.14,0.15,100
376,0,20.61,16.74,19.64,10.30,0.15,100
393,0,21.10,18.94,19.90,14.39,0.15,100
412,0,21.77,18.94,21.77,14.58,0.16,100
430,0,21.77,19.80,19.87,13.97,0.15,100
449,0,21.99,20.01,21.78,13.21,0.15,100
467,0,22.06,20.01,21.12,16.74,0.16,100
485,0,23.82,20.70,20.08,14.28,0.16,100
504,1,23.82,20.70,20.72,15.54,0.16,100
523,1,23.82,20.70,20.26,15.59,0.16,100
541,1,23.82,20.70,20.08,15.10,0.16,100
560,1,23.82,20.70,20.93,17.25,0.16,100
578,1,23.82,20.70,20.55,14.40,0.16,100
597,1,23.82,20.70,22.13,15.07,0.16,100
616,1,23.82,21.68,21.05,13.94,0.16,100
635,1,23.82,21.68,19.77,15.43,0.16,100
654,1,23.82,21.68,20.46,15.35,0.16,100
672,1,23.82,21.68,21.64,15.17,0.16,100
691,1,24.03,21.68,20.45,16.16,0.16,100
710,1,24.22,21.68,24.22,13.60,0.16,100
726,1,26.35,21.68,22.15,13.78,0.16,100
743,1,26.35,21.68,23.97,12.89,0.16,100
758,1,26.35,21.68,23.21,10.28,0.16,100
775,1,27.32,21.68,23.31,14.73,0.16,100
792,1,27.32,21.68,22.66,13.13,0.16,100
808,1,28.95,22.46,24.37,9.81,0.16,100
825,1,28.95,22.52,24.60,14.84,0.16,100
841,1,28.95,23.34,25.26,14.57,0.16,100
859,1,28.95,23.34,23.15,11.14,0.16,100
876,1,28.95,23.34,22.70,11.37,0.16,100
892,1,28.95,23.34,21.29,14.31,0.16,100
909,1,28.95,23.34,21.20,13.84,0.16,100
926,2,28.95,23.34,22.30,14.18,0.16,100
944,2,28.95,23.34,22.42,14.06,0.16,100
961,2,28.95,23.34,21.56,17.38,0.16,100
979,2,28.95,23.74,22.30,17.04,0.16,100
996,2,28.95,23.74,22.94,14.17,0.16,100
1013,2,28.95,24.47,25.33,16.03,0.16,100
1031,2,28.95,25.95,25.91,17.61,0.16,100
1048,2,28.95,25.95,25.59,16.62,0.16,100
1065,2,28.95,25.95,25.44,17.84,0.16,100
1082,2,28.95,25.95,24.17,16.29,0.16,100
1098,2,28.95,25.95,24.23,14.98,0.16,100
1115,2,28.95,25.95,24.21,13.96,0.16,100
1132,2,28.95,25.95,26.19,17.32,0.17,100
1148,2,31.08,25.95,31.08,18.61,0.17,100
1163,2,31.08,26.97,26.00,19.11,0.17,100
1180,2,31.78,26.97,26.81,14.26,0.16,100
1196,2,35.54,26.97,32.28,19.42,0.17,100
1212,2,35.54,26.97,29.30,16.28,0.17,100
