Postevauation: Average Fitness 1315.42 Total Steps 859057 
Postevauation: Average Fitness 2482.16 Total Steps 959717 
Postevauation: Average Fitness 2419.46 Total Steps 984090 
Postevauation: Average Fitness 2091.84 Total Steps 996494 
Postevauation: Average Fitness 2701.10 Total Steps 989476 
Postevauation: Average Fitness 404.81 Total Steps 309604 
Postevauation: Average Fitness 345.51 Total Steps 285182 
Postevauation: Average Fitness 2552.56 Total Steps 966926 
Postevauation: Average Fitness 2681.99 Total Steps 991966 
Postevauation: Average Fitness 2096.05 Total Steps 983628 
