Postevauation: Average Fitness 111.54 Total Steps 63348
Postevauation: Average Fitness 87.06 Total Steps 67337
Postevauation: Average Fitness 128.25 Total Steps 82295
Postevauation: Average Fitness 129.47 Total Steps 91363
Postevauation: Average Fitness 129.02 Total Steps 91390
Postevauation: Average Fitness 145.42 Total Steps 66823
Postevauation: Average Fitness 83.96 Total Steps 74407
Postevauation: Average Fitness 107.25 Total Steps 84499
Postevauation: Average Fitness 152.84 Total Steps 88424
Postevauation: Average Fitness 152.97 Total Steps 96214
