Postevauation: Average Fitness 46.22 Total Steps 77281
Postevauation: Average Fitness 65.06 Total Steps 112546
Postevauation: Average Fitness 52.05 Total Steps 82728
Postevauation: Average Fitness 23.00 Total Steps 75332
Postevauation: Average Fitness 52.17 Total Steps 93330
Postevauation: Average Fitness 37.42 Total Steps 134711
Postevauation: Average Fitness 44.29 Total Steps 153059
Postevauation: Average Fitness 18.54 Total Steps 214002
Postevauation: Average Fitness 24.89 Total Steps 222292
Postevauation: Average Fitness 10.73 Total Steps 470831
