Postevauation: Average Fitness 1691.02 Total Steps 836754
Postevauation: Average Fitness 1953.19 Total Steps 807582
Postevauation: Average Fitness 1652.34 Total Steps 836569
Postevauation: Average Fitness 1627.58 Total Steps 895411
Postevauation: Average Fitness 1618.62 Total Steps 654859
Postevauation: Average Fitness 1815.49 Total Steps 750443
Postevauation: Average Fitness 1999.38 Total Steps 799118
Postevauation: Average Fitness 1859.27 Total Steps 806110
Postevauation: Average Fitness 2047.88 Total Steps 827180
Postevauation: Average Fitness 2109.81 Total Steps 828835
