Postevauation: Average Fitness 1687.19 Total Steps 662191
Postevauation: Average Fitness 1865.10 Total Steps 723170
Postevauation: Average Fitness 2001.02 Total Steps 782013
Postevauation: Average Fitness 2051.33 Total Steps 835938
Postevauation: Average Fitness 1913.84 Total Steps 937819
Postevauation: Average Fitness 1373.45 Total Steps 534075
Postevauation: Average Fitness 1903.17 Total Steps 816590
Postevauation: Average Fitness 2123.76 Total Steps 894851
Postevauation: Average Fitness 1837.16 Total Steps 728982
Postevauation: Average Fitness 2139.66 Total Steps 855840
