Postevauation: Average Fitness 2412.70 Total Steps 986392 
Postevauation: Average Fitness 2627.27 Total Steps 996316 
Postevauation: Average Fitness 2604.67 Total Steps 985269 
Postevauation: Average Fitness 2311.37 Total Steps 982787 
Postevauation: Average Fitness 1818.97 Total Steps 982660 
Postevauation: Average Fitness 548.46 Total Steps 413482 
Postevauation: Average Fitness 1760.06 Total Steps 947385 
Postevauation: Average Fitness 2478.67 Total Steps 990470 
Postevauation: Average Fitness 1622.89 Total Steps 872951 
Postevauation: Average Fitness 2475.99 Total Steps 950389 
