Postevauation: Average Fitness 1268.97 Total Steps 765928
Postevauation: Average Fitness 1885.22 Total Steps 800933
Postevauation: Average Fitness 236.86 Total Steps 273527
Postevauation: Average Fitness 2062.58 Total Steps 914094
Postevauation: Average Fitness 1893.48 Total Steps 845390
Postevauation: Average Fitness 1531.03 Total Steps 812890
Postevauation: Average Fitness 1567.79 Total Steps 874053
Postevauation: Average Fitness 1667.87 Total Steps 714685
Postevauation: Average Fitness 1990.61 Total Steps 803421
Postevauation: Average Fitness 233.72 Total Steps 268296
