Postevauation: Average Fitness 77.46 Total Steps 53249
Postevauation: Average Fitness 93.48 Total Steps 67954
Postevauation: Average Fitness 96.05 Total Steps 69067
Postevauation: Average Fitness 89.34 Total Steps 69660
Postevauation: Average Fitness 147.01 Total Steps 104496
Postevauation: Average Fitness 89.90 Total Steps 66655
Postevauation: Average Fitness 90.36 Total Steps 66317
Postevauation: Average Fitness 78.90 Total Steps 70213
Postevauation: Average Fitness 163.99 Total Steps 84567
Postevauation: Average Fitness 83.42 Total Steps 84407
