Postevauation: Average Fitness 995.87 Total Steps 1000000 
Postevauation: Average Fitness 1584.00 Total Steps 999163 
Postevauation: Average Fitness 1246.12 Total Steps 999476 
Postevauation: Average Fitness 1495.55 Total Steps 998860 
Postevauation: Average Fitness 942.67 Total Steps 993829 
Postevauation: Average Fitness 1296.84 Total Steps 979937 
Postevauation: Average Fitness 1310.79 Total Steps 1000000 
Postevauation: Average Fitness 1200.12 Total Steps 986676 
Postevauation: Average Fitness 620.41 Total Steps 992544 
Postevauation: Average Fitness 1101.23 Total Steps 1000000 
