27,0,40.15,21.20,33.73,15.62,0.14,500
39,0,40.15,33.57,36.93,21.84,0.14,500
45,0,40.84,34.01,37.53,23.70,0.15,500
52,0,40.84,36.21,39.51,28.86,0.15,500
60,0,46.31,37.20,39.56,26.28,0.15,500
70,0,57.33,37.48,45.73,29.81,0.15,500
81,0,57.33,40.83,45.15,33.79,0.15,500
91,0,57.33,41.04,49.83,32.77,0.15,500
101,0,57.33,41.04,49.99,32.25,0.15,500
112,0,57.33,43.86,48.52,29.26,0.15,500
121,0,57.33,44.77,51.01,33.00,0.15,500
130,0,57.33,44.77,50.22,27.15,0.15,500
141,0,57.33,44.77,49.28,32.23,0.15,500
151,0,57.33,44.77,44.47,33.94,0.15,500
161,0,57.33,44.77,43.82,33.57,0.15,500
171,0,57.33,44.77,43.88,33.13,0.15,500
182,0,57.33,44.77,45.48,33.81,0.15,500
192,0,57.33,44.77,43.91,32.55,0.15,500
202,0,57.33,44.77,45.32,36.82,0.15,500
212,0,57.33,44.77,44.77,36.24,0.15,500
221,0,57.33,44.77,43.79,28.16,0.15,500
230,0,57.33,44.77,44.33,29.31,0.16,500
239,1,57.33,44.77,46.31,34.18,0.16,500
248,1,57.33,44.77,46.86,34.99,0.16,500
257,1,57.33,45.34,46.87,33.91,0.16,500
267,1,57.33,47.70,46.19,38.34,0.16,500
277,1,57.33,47.70,50.37,41.43,0.16,500
287,1,57.33,47.70,50.32,35.80,0.16,500
296,1,63.44,47.70,60.80,39.54,0.16,500
305,1,65.67,48.61,58.63,38.92,0.16,500
314,1,67.99,55.53,58.45,43.55,0.16,500
324,1,71.19,57.99,63.36,48.61,0.16,500
333,1,73.77,61.32,67.89,50.66,0.16,500
341,1,75.14,62.67,67.27,47.59,0.16,500
349,1,76.24,68.04,76.24,51.38,0.16,500
357,1,76.24,68.04,67.85,53.00,0.16,500
365,1,76.89,68.45,76.89,44.89,0.16,500
374,1,87.04,71.59,87.04,55.21,0.16,500
382,1,90.09,71.59,82.83,55.95,0.16,500
390,1,90.09,71.59,78.67,48.71,0.16,500
397,1,90.09,71.59,82.00,50.47,0.16,500
404,1,97.45,81.38,97.45,58.25,0.16,500
411,1,156.62,85.49,102.87,54.18,0.16,500
418,2,156.62,87.06,85.32,53.52,0.17,500
426,2,156.62,87.54,95.56,58.16,0.17,500
434,2,156.62,87.54,136.67,61.38,0.16,500
443,2,165.47,87.54,165.47,59.20,0.17,500
