Postevauation: Average Fitness 1300.20 Total Steps 986518
Postevauation: Average Fitness 1659.51 Total Steps 1000000
Postevauation: Average Fitness 1666.34 Total Steps 999543
Postevauation: Average Fitness 1246.22 Total Steps 998657
Postevauation: Average Fitness 1705.65 Total Steps 1000000
Postevauation: Average Fitness 1255.89 Total Steps 999146
Postevauation: Average Fitness 684.52 Total Steps 807600
Postevauation: Average Fitness 982.67 Total Steps 938383
Postevauation: Average Fitness 1556.87 Total Steps 1000000
Postevauation: Average Fitness 1410.08 Total Steps 1000000
