Postevauation: Average Fitness 751.08 Total Steps 947457
Postevauation: Average Fitness 820.54 Total Steps 946886
Postevauation: Average Fitness -7.93 Total Steps 199901
Postevauation: Average Fitness 48.70 Total Steps 101879
Postevauation: Average Fitness 3.97 Total Steps 57872
Postevauation: Average Fitness 875.85 Total Steps 959556
Postevauation: Average Fitness 1264.78 Total Steps 999752
Postevauation: Average Fitness 55.18 Total Steps 157516
Postevauation: Average Fitness 1085.41 Total Steps 982329
Postevauation: Average Fitness 315.30 Total Steps 831148
