Postevauation: Average Fitness 1936.20 Total Steps 793843 
Postevauation: Average Fitness 2209.71 Total Steps 908420 
Postevauation: Average Fitness 1795.31 Total Steps 920799 
Postevauation: Average Fitness 2310.07 Total Steps 959484 
Postevauation: Average Fitness 2208.95 Total Steps 929632 
Postevauation: Average Fitness 2265.03 Total Steps 960293 
Postevauation: Average Fitness 1256.07 Total Steps 974482 
Postevauation: Average Fitness 1466.56 Total Steps 970164 
Postevauation: Average Fitness 1704.81 Total Steps 995031 
Postevauation: Average Fitness 270.24 Total Steps 1000000 
