Postevauation: Average Fitness 1433.60 Total Steps 1000000 
Postevauation: Average Fitness 1341.82 Total Steps 1000000 
Postevauation: Average Fitness 85.99 Total Steps 93473 
Postevauation: Average Fitness 581.59 Total Steps 945404 
Postevauation: Average Fitness 1658.55 Total Steps 997690 
Postevauation: Average Fitness 1288.87 Total Steps 986570 
Postevauation: Average Fitness 1099.90 Total Steps 1000000 
Postevauation: Average Fitness 1146.75 Total Steps 1000000 
Postevauation: Average Fitness 624.56 Total Steps 991218 
Postevauation: Average Fitness 1385.14 Total Steps 996100 
