Postevauation: Average Fitness 134.69 Total Steps 173585
Postevauation: Average Fitness 82.09 Total Steps 112359
Postevauation: Average Fitness 397.70 Total Steps 679959
Postevauation: Average Fitness 325.77 Total Steps 279041
Postevauation: Average Fitness 140.38 Total Steps 296324
Postevauation: Average Fitness 314.99 Total Steps 347457
Postevauation: Average Fitness 135.86 Total Steps 489777
Postevauation: Average Fitness 383.11 Total Steps 726325
Postevauation: Average Fitness 103.04 Total Steps 323994
Postevauation: Average Fitness 555.45 Total Steps 447768
