Postevauation: Average Fitness 1210.80 Total Steps 695389
Postevauation: Average Fitness 973.53 Total Steps 843111
Postevauation: Average Fitness 12.50  Total Steps 18995
Postevauation: Average Fitness 58.66  Total Steps 298730
Postevauation: Average Fitness 12.19  Total Steps 10023
Postevauation: Average Fitness 309.14 Total Steps 524763
Postevauation: Average Fitness 1002.83 Total Steps 708102
Postevauation: Average Fitness 1443.90 Total Steps 907718
Postevauation: Average Fitness 127.00 Total Steps 350241
Postevauation: Average Fitness 416.87 Total Steps 541033
