Postevauation: Average Fitness 11.82   Total Steps 37002
Postevauation: Average Fitness 1179.68 Total Steps 730263
Postevauation: Average Fitness 755.75 Total Steps 763279
Postevauation: Average Fitness 1409.34 Total Steps 830031
Postevauation: Average Fitness 1410.98 Total Steps 855516
Postevauation: Average Fitness 787.56 Total Steps 889104
Postevauation: Average Fitness 861.88 Total Steps 908030
Postevauation: Average Fitness 1581.81 Total Steps 988022
Postevauation: Average Fitness 1263.18 Total Steps 739808
Postevauation: Average Fitness 1590.91 Total Steps 836123
