Postevauation: Average Fitness 1042.23 Total Steps 999633
Postevauation: Average Fitness 986.44 Total Steps 994033
Postevauation: Average Fitness 1463.42 Total Steps 1000000
Postevauation: Average Fitness 788.16 Total Steps 933284
Postevauation: Average Fitness 866.81 Total Steps 955922
Postevauation: Average Fitness 1501.53 Total Steps 999398
Postevauation: Average Fitness 64.26 Total Steps 97970
Postevauation: Average Fitness 983.56 Total Steps 966114
Postevauation: Average Fitness 1164.84 Total Steps 984422
Postevauation: Average Fitness 985.55 Total Steps 978323
