Postevauation: Average Fitness 1578.34 Total Steps 710528
Postevauation: Average Fitness 1295.90 Total Steps 803640
Postevauation: Average Fitness -13.59  Total Steps 47719
Postevauation: Average Fitness 1789.39 Total Steps 779510
Postevauation: Average Fitness 1213.57 Total Steps 755675
Postevauation: Average Fitness 2055.60 Total Steps 892140
Postevauation: Average Fitness 2146.55 Total Steps 983114
Postevauation: Average Fitness 1198.11 Total Steps 632566
Postevauation: Average Fitness 1117.14 Total Steps 727039
Postevauation: Average Fitness 1405.39 Total Steps 924067
