Postevauation: Average Fitness 897.15 Total Steps 1000000
Postevauation: Average Fitness 714.81 Total Steps 971867
Postevauation: Average Fitness 1292.23 Total Steps 989873
Postevauation: Average Fitness 1446.27 Total Steps 999900
Postevauation: Average Fitness 661.58 Total Steps 994639
Postevauation: Average Fitness 17.92  Total Steps 998130
Postevauation: Average Fitness 57.24  Total Steps 569951
Postevauation: Average Fitness -2.33  Total Steps 172699
Postevauation: Average Fitness 923.54 Total Steps 960069
Postevauation: Average Fitness 1136.67 Total Steps 1000000
