50,0,15.07,6.71,8.02,4.75,0.14,500
91,0,25.51,10.61,19.69,9.21,0.15,500
119,0,30.33,21.67,25.37,14.15,0.15,500
141,0,36.53,22.11,28.44,16.28,0.15,500
161,0,46.75,26.69,33.73,16.79,0.15,500
176,0,46.75,29.04,38.22,21.52,0.15,500
191,0,51.55,29.04,51.55,17.72,0.15,500
207,0,61.22,29.69,51.88,19.98,0.15,500
223,0,99.93,33.09,54.16,24.43,0.15,500
237,0,99.93,35.25,44.89,21.37,0.15,500
251,0,99.93,35.25,52.19,27.34,0.16,500
267,0,99.93,37.95,51.79,29.62,0.15,500
284,0,103.18,37.95,48.55,26.15,0.16,500
302,0,103.18,44.39,74.35,27.69,0.16,500
318,0,103.18,44.39,79.86,26.94,0.16,500
331,0,107.20,60.50,75.36,32.16,0.16,500
345,0,107.64,60.50,99.33,40.63,0.16,500
358,0,225.60,64.87,76.61,32.91,0.16,500
368,0,225.60,64.87,156.03,40.18,0.16,500
379,0,225.60,64.87,83.59,32.32,0.16,500
393,0,225.60,64.87,82.44,29.69,0.16,500
406,0,225.60,64.87,61.34,35.65,0.16,500
419,1,225.60,64.87,156.05,37.92,0.16,500
429,1,225.60,64.87,104.46,44.18,0.16,500
439,1,225.60,65.37,106.60,43.63,0.16,500
449,1,245.39,76.93,131.67,57.33,0.16,500
458,1,375.40,106.82,199.88,69.31,0.16,500
466,1,375.40,106.82,298.83,75.04,0.16,500
474,1,391.92,121.54,194.80,85.68,0.16,500
481,1,391.92,121.54,255.09,76.17,0.16,500
488,1,391.92,145.75,233.87,87.39,0.16,500
494,1,398.70,156.25,398.70,93.76,0.16,500
499,1,403.62,178.55,403.62,116.98,0.16,500
504,1,403.62,198.71,361.55,126.92,0.16,500
509,1,458.50,198.71,458.50,136.59,0.16,500
513,1,493.64,230.93,469.24,165.80,0.16,500
517,1,526.31,272.50,433.29,169.86,0.16,500
522,1,526.31,272.50,429.07,167.63,0.16,500
526,1,526.31,332.76,463.53,170.83,0.16,500
530,1,526.31,337.60,420.58,217.34,0.16,500
534,1,526.31,337.60,450.01,174.06,0.16,500
538,1,526.31,337.60,523.90,196.68,0.16,500
542,2,563.74,337.60,563.74,282.54,0.16,500
546,2,563.74,383.06,507.13,206.57,0.16,500
550,2,563.74,383.06,491.55,258.78,0.16,500
554,2,563.74,383.06,493.47,255.18,0.16,500
558,2,563.74,383.06,540.61,239.05,0.16,500
561,2,563.74,383.06,475.29,251.93,0.16,500
564,2,572.90,383.06,572.90,278.19,0.16,500
568,2,629.62,383.06,561.45,293.07,0.16,500
571,2,629.62,383.06,562.15,281.03,0.16,500
574,2,629.62,383.06,542.14,256.16,0.16,500
577,2,629.62,457.72,520.10,262.49,0.16,500
580,2,629.62,457.72,470.75,251.14,0.16,500
583,2,629.62,457.72,444.05,236.67,0.16,500
586,2,629.62,457.72,556.26,317.00,0.16,500
589,2,629.62,457.72,553.83,263.50,0.16,500
592,2,629.62,457.72,569.71,274.15,0.16,500
596,2,629.62,457.72,543.51,296.26,0.16,500
599,3,629.62,457.72,515.03,303.68,0.16,500
602,3,629.62,457.72,476.39,296.91,0.16,500
605,3,629.62,457.72,536.57,372.01,0.16,500
608,3,629.62,457.72,604.21,334.34,0.16,500
611,3,629.62,473.41,608.93,302.12,0.16,500
614,3,629.62,473.41,587.84,333.60,0.16,500
617,3,629.62,473.41,607.26,302.53,0.16,500
620,3,629.62,543.52,605.84,374.56,0.16,500
623,3,648.70,593.84,648.70,424.28,0.16,500
626,3,669.78,593.84,669.78,493.88,0.16,500
629,3,692.37,593.84,692.37,421.85,0.16,500
632,3,692.37,614.67,667.68,435.34,0.16,500
635,3,717.83,656.96,702.10,449.45,0.16,500
638,3,717.83,656.96,709.37,495.19,0.16,500
641,3,741.18,656.96,694.05,461.14,0.16,500
644,3,782.53,657.90,708.08,442.15,0.16,500
647,4,782.53,657.90,718.72,517.00,0.16,500
650,4,782.53,657.90,681.16,530.15,0.16,500
653,4,782.53,657.90,681.37,491.77,0.16,500
656,4,782.53,661.40,728.14,541.10,0.16,500
659,4,782.53,661.40,700.51,483.35,0.16,500
662,4,782.53,661.40,741.53,489.41,0.16,500
665,4,782.53,696.57,724.47,471.70,0.16,500
668,4,807.59,696.57,807.59,531.51,0.16,500
671,4,807.59,756.48,769.23,529.18,0.16,500
674,4,861.83,756.48,861.83,529.78,0.16,500
677,4,885.64,756.48,885.64,563.12,0.16,500
