Postevauation: Average Fitness 1834.92 Total Steps 772146 
Postevauation: Average Fitness 1895.39 Total Steps 796420 
Postevauation: Average Fitness 1552.28 Total Steps 959624 
Postevauation: Average Fitness 2280.14 Total Steps 994580 
Postevauation: Average Fitness 282.41 Total Steps 998264 
Postevauation: Average Fitness 1952.96 Total Steps 800437 
Postevauation: Average Fitness 1378.68 Total Steps 818072 
Postevauation: Average Fitness 1581.16 Total Steps 819561 
Postevauation: Average Fitness 2007.77 Total Steps 834522 
Postevauation: Average Fitness 2025.18 Total Steps 868384 

