Postevauation: Average Fitness 1244.24 Total Steps 846602 
Postevauation: Average Fitness 1803.94 Total Steps 912902 
Postevauation: Average Fitness 2131.52 Total Steps 938713 
Postevauation: Average Fitness 1317.69 Total Steps 958302 
Postevauation: Average Fitness 944.62 Total Steps 766606 
Postevauation: Average Fitness 1325.89 Total Steps 851667 
Postevauation: Average Fitness 1472.79 Total Steps 787288 
Postevauation: Average Fitness 2114.17 Total Steps 923107 
Postevauation: Average Fitness 1988.96 Total Steps 885834 
Postevauation: Average Fitness 1816.26 Total Steps 975312 
